Musical,Song,Text
Into the Woods,Last Midnight,"Coming at you fast, midnight-"
Into the Woods,Last Midnight,Soon you'll see the sky fall!
Into the Woods,Last Midnight,"Here, you want a bean?"
Into the Woods,Last Midnight,Have another bean
Into the Woods,Last Midnight,Beans were made for making you rich!
Into the Woods,Last Midnight,Plant them and they soar-
Into the Woods,Last Midnight,"Here, you want some more?"
Into the Woods,Last Midnight,Listen to the roar
Into the Woods,Last Midnight,Giants by the score-!
Into the Woods,Last Midnight,"Oh well, you can blame another witch"
Into the Woods,Last Midnight,It's the last midnight
Into the Woods,Last Midnight,It's the last verse
Into the Woods,Last Midnight,"Now, before it's past midnight"
Into the Woods,Last Midnight,I'm leaving you my last curse:
Into the Woods,Last Midnight,I'm leaving you alone
Into the Woods,Last Midnight,"You can tend the garden, it's yours"
Into the Woods,Last Midnight,Separate and alone
Into the Woods,Last Midnight,Everybody down on all fours
Into the Woods,Last Midnight,"All right, Mother, when?"
Into the Woods,Last Midnight,Lost the beans again!
Into the Woods,Last Midnight,Punish me the way you did then!
Into the Woods,Last Midnight,Give me claws and a hunch
Into the Woods,Last Midnight,Just away from this bunch
Into the Woods,Last Midnight,And the gloom
Into the Woods,Last Midnight,And the doom
Into the Woods,Last Midnight,And the boom
Into the Woods,Last Midnight,Crunch!
Into the Woods,No More,No more questions
Into the Woods,No More,Please
Into the Woods,No More,No more tests
Into the Woods,No More,"Comes the day you say, ""What for?"""
Into the Woods,No More,Please-no more
Into the Woods,No More,We disappoint
Into the Woods,No More,We disappear
Into the Woods,No More,We die but they don't...
Into the Woods,No More,What?
Into the Woods,No More,They disappoint
Into the Woods,No More,"In turn, I fear"
Into the Woods,No More,"Forgive, though, they won't..."
Into the Woods,No More,No more riddles
Into the Woods,No More,No more jests
Into the Woods,No More,No more curses you can't undo
Into the Woods,No More,Left by fathers you never knew
Into the Woods,No More,No more quests
Into the Woods,No More,No more feelings
Into the Woods,No More,Time to shut the door
Into the Woods,No More,Just-no more
Into the Woods,No More,Running away-let's do it
Into the Woods,No More,Free from the ties that bind
Into the Woods,No More,No more despair
Into the Woods,No More,Or burdens to bear
Into the Woods,No More,Out there in the yonder
Into the Woods,No More,Running away-go to it
Into the Woods,No More,Where did you have in mind?
Into the Woods,No More,Have to take care:
Into the Woods,No More,"Unless there's a ""where"""
Into the Woods,No More,You'll only be wandering blind
Into the Woods,No More,Just more questions
Into the Woods,No More,Different kind
Into the Woods,No More,Where are we to go?
Into the Woods,No More,Where are we ever to go?
Into the Woods,No More,Running away-we'll do it
Into the Woods,No More,"Why sit around, resigned?"
Into the Woods,No More,"Trouble is, son"
Into the Woods,No More,The farther you run
Into the Woods,No More,The more you'll feel undefined
Into the Woods,No More,For what you have left undone
Into the Woods,No More,"And, more, what you've left behind"
Into the Woods,No More,We disappoint
Into the Woods,No More,We leave a mess
Into the Woods,No More,We die but we don't...
Into the Woods,No More,We disappoint
Into the Woods,No More,"In turn, I guess"
Into the Woods,No More,"Forget, though, we won't..."
Into the Woods,No More,"Like father, like son"
Into the Woods,No More,No more giants
Into the Woods,No More,Waging war
Into the Woods,No More,Can't we just pursue our lives
Into the Woods,No More,With our children and our wives?
Into the Woods,No More,Till that happy day arrives
Into the Woods,No More,How do you ignore
Into the Woods,No More,All the witches
Into the Woods,No More,All the curses
Into the Woods,No More,"All the wolves, all the lies"
Into the Woods,No More,"The false hopes, the goodbyes"
Into the Woods,No More,The reverses
Into the Woods,No More,All the wondering what even worse is
Into the Woods,No More,Still in store?
Into the Woods,No More,All the children...
Into the Woods,No More,All the giants...
Into the Woods,No More,No more
Into the Woods,No One Is Alone,Mother cannot guide you
Into the Woods,No One Is Alone,Now you're on your own
Into the Woods,No One Is Alone,Only me beside you
Into the Woods,No One Is Alone,"Still, you're not alone"
Into the Woods,No One Is Alone,"No one is alone, truly"
Into the Woods,No One Is Alone,No one is alone
Into the Woods,No One Is Alone,Sometimes people leave you
Into the Woods,No One Is Alone,Halfway through the wood
Into the Woods,No One Is Alone,Others may deceive you
Into the Woods,No One Is Alone,You decide what's good
Into the Woods,No One Is Alone,You decide alone
Into the Woods,No One Is Alone,But no one is alone
Into the Woods,No One Is Alone,I wish...
Into the Woods,No One Is Alone,I know...
Into the Woods,No One Is Alone,Mother isn't here now
Into the Woods,No One Is Alone,"Wrong things, right things"
Into the Woods,No One Is Alone,Who knows what she'd say?
Into the Woods,No One Is Alone,Who can say what's true?
Into the Woods,No One Is Alone,Nothing's quite so clear now-
Into the Woods,No One Is Alone,"Do things, fight things"
Into the Woods,No One Is Alone,Feel you've lost your way?
Into the Woods,No One Is Alone,"You decide, but"
Into the Woods,No One Is Alone,You are not alone
Into the Woods,No One Is Alone,Believe me
Into the Woods,No One Is Alone,No one is alone
Into the Woods,No One Is Alone,No one is alone
Into the Woods,No One Is Alone,Believe me
Into the Woods,No One Is Alone,Truly...
Into the Woods,No One Is Alone,You move just a finger
Into the Woods,No One Is Alone,Say the slightest word
Into the Woods,No One Is Alone,Something's bound to linger
Into the Woods,No One Is Alone,Be heard
Into the Woods,No One Is Alone,No one acts alone
Into the Woods,No One Is Alone,Careful
Into the Woods,No One Is Alone,No one is alone
Into the Woods,No One Is Alone,People make mistakes
Into the Woods,No One Is Alone,Fathers
Into the Woods,No One Is Alone,Mothers
Into the Woods,No One Is Alone,People make mistakes
Into the Woods,No One Is Alone,Holding to their own
Into the Woods,No One Is Alone,Thinking they're alone
Into the Woods,No One Is Alone,Honor their mistakes-
Into the Woods,No One Is Alone,Fight for their mistakes-
Into the Woods,No One Is Alone,Everybody makes-
Into the Woods,No One Is Alone,One another's
Into the Woods,No One Is Alone,Terrible mistakes
Into the Woods,No One Is Alone,Witches can be right
Into the Woods,No One Is Alone,Giants can be good
Into the Woods,No One Is Alone,You decide what's right
Into the Woods,No One Is Alone,You decide what's good
Into the Woods,No One Is Alone,Just remember:
Into the Woods,No One Is Alone,Just remember:
Into the Woods,No One Is Alone,Someone is on your side
Into the Woods,No One Is Alone,Our side
Into the Woods,No One Is Alone,Our side
Into the Woods,No One Is Alone,Someone else is not
Into the Woods,No One Is Alone,While we're seeing our side-
Into the Woods,No One Is Alone,Our side-
Into the Woods,No One Is Alone,Our side-
Into the Woods,No One Is Alone,Maybe we forgot:
Into the Woods,No One Is Alone,They are not alone
Into the Woods,No One Is Alone,No one is alone
Into the Woods,No One Is Alone,Hard to see the light now
Into the Woods,No One Is Alone,Just don't let it go
Into the Woods,No One Is Alone,Things will come out right now
Into the Woods,No One Is Alone,We can make it so
Into the Woods,No One Is Alone,Someone is on your side-
Into the Woods,Finale: Children Will Listen,The slotted spoon can catch the potato...
Into the Woods,Finale: Children Will Listen,Every knot was once straight rope...
Into the Woods,Finale: Children Will Listen,"The harder to wake, the better to have..."
Into the Woods,Finale: Children Will Listen,"The greater the good, the harder the blow..."
Into the Woods,Finale: Children Will Listen,"When going to hide, know how to get there"
Into the Woods,Finale: Children Will Listen,And how to get back...
Into the Woods,Finale: Children Will Listen,And eat first...
Into the Woods,Finale: Children Will Listen,The knife that is sharp today may be dull by tomorrow...
Into the Woods,Finale: Children Will Listen,Ahhh...
Into the Woods,Finale: Children Will Listen,Now we can all return home and let us hope there will be no more killing
Into the Woods,Finale: Children Will Listen,Where am I to go? I have no one to take care of me
Into the Woods,Finale: Children Will Listen,"You'll have to take care of yourself now, Jack. It's time"
Into the Woods,Finale: Children Will Listen,"No, it's not. I'll take care of him"
Into the Woods,Finale: Children Will Listen,You will?
Into the Woods,Finale: Children Will Listen,Yes. I'll be your mother now
Into the Woods,Finale: Children Will Listen,"I don't want another mother, I want a friend. And a pet"
Into the Woods,Finale: Children Will Listen,"Well, of course, we have nowhere to go, so we'll move in with you"
Into the Woods,Finale: Children Will Listen,"Oh, no"
Into the Woods,Finale: Children Will Listen,It'll be fun!
Into the Woods,Finale: Children Will Listen,My house is in shambles and there is hardly room for-
Into the Woods,Finale: Children Will Listen,Of course you can come home with us
Into the Woods,Finale: Children Will Listen,"And you shall join us, too"
Into the Woods,Finale: Children Will Listen,You'll not return to the castle?
Into the Woods,Finale: Children Will Listen,I'll gladly help you with your house. There are times I actually enjoy cleaning
Into the Woods,Finale: Children Will Listen,How proud your wife would have been of you
Into the Woods,Finale: Children Will Listen,And how sad it is that my son will never know her
Into the Woods,Finale: Children Will Listen,Maybe I just wasn't meant to have children-
Into the Woods,Finale: Children Will Listen,Don't say that
Into the Woods,Finale: Children Will Listen,Of course you were meant to have children...
Into the Woods,Finale: Children Will Listen,But how can I go about being a father
Into the Woods,Finale: Children Will Listen,With no one to mother my child?
Into the Woods,Finale: Children Will Listen,Just calm the child
Into the Woods,Finale: Children Will Listen,"Yes, calm the child"
Into the Woods,Finale: Children Will Listen,"Look, tell him the story"
Into the Woods,Finale: Children Will Listen,Of how it all happened
Into the Woods,Finale: Children Will Listen,Be father and mother
Into the Woods,Finale: Children Will Listen,You'll know what to do
Into the Woods,Finale: Children Will Listen,Alone...
Into the Woods,Finale: Children Will Listen,Sometimes people leave you
Into the Woods,Finale: Children Will Listen,Halfway through the wood
Into the Woods,Finale: Children Will Listen,Do not let it grieve you
Into the Woods,Finale: Children Will Listen,No one leaves for good
Into the Woods,Finale: Children Will Listen,You are not alone
Into the Woods,Finale: Children Will Listen,No one is alone
Into the Woods,Finale: Children Will Listen,Hold him to the light now
Into the Woods,Finale: Children Will Listen,Let him see the glow
Into the Woods,Finale: Children Will Listen,Things will be all right now
Into the Woods,Finale: Children Will Listen,Tell him what you know...
Into the Woods,Finale: Children Will Listen,Shhh. Once upon a time... in a far-off kingdom... there lived a young maiden... a sad young lad... a childless baker... with his wife...
Into the Woods,Finale: Children Will Listen,Careful the things you say
Into the Woods,Finale: Children Will Listen,Children will listen
Into the Woods,Finale: Children Will Listen,Careful the things you do
Into the Woods,Finale: Children Will Listen,Children will see
Into the Woods,Finale: Children Will Listen,And learn
Into the Woods,Finale: Children Will Listen,Children may not obey
Into the Woods,Finale: Children Will Listen,But children will listen
Into the Woods,Finale: Children Will Listen,Children will look to you
Into the Woods,Finale: Children Will Listen,For which way to turn
Into the Woods,Finale: Children Will Listen,To learn what to be
Into the Woods,Finale: Children Will Listen,Careful before you say
Into the Woods,Finale: Children Will Listen,"""Listen to me"""
Into the Woods,Finale: Children Will Listen,Children will listen
Into the Woods,Finale: Children Will Listen,Careful the wish you make
Into the Woods,Finale: Children Will Listen,Wishes are children
Into the Woods,Finale: Children Will Listen,Careful the path they take-
Into the Woods,Finale: Children Will Listen,Wishes come true
Into the Woods,Finale: Children Will Listen,Not free
Into the Woods,Finale: Children Will Listen,Careful the spell you cast
Into the Woods,Finale: Children Will Listen,Not just on children
Into the Woods,Finale: Children Will Listen,Sometimes the spell may last
Into the Woods,Finale: Children Will Listen,Past what you can see
Into the Woods,Finale: Children Will Listen,And turn against you...
Into the Woods,Finale: Children Will Listen,Careful the tale you tell
Into the Woods,Finale: Children Will Listen,That is the spell
Into the Woods,Finale: Children Will Listen,Children will listen...
Into the Woods,Finale: Children Will Listen,Though it's fearful
Into the Woods,Finale: Children Will Listen,"Though it's deep, though it's dark"
Into the Woods,Finale: Children Will Listen,And though you may lose the path
Into the Woods,Finale: Children Will Listen,Though you may encounter wolves
Into the Woods,Finale: Children Will Listen,You can't just act
Into the Woods,Finale: Children Will Listen,You have to listen
Into the Woods,Finale: Children Will Listen,You can't just act
Into the Woods,Finale: Children Will Listen,You have to think
Into the Woods,Finale: Children Will Listen,There are always wolves
Into the Woods,Finale: Children Will Listen,There are always spells
Into the Woods,Finale: Children Will Listen,There are always beans
Into the Woods,Finale: Children Will Listen,Or a giant dwells there
Into the Woods,Finale: Children Will Listen,So
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,You go again
Into the Woods,Finale: Children Will Listen,You have to
Into the Woods,Finale: Children Will Listen,Every now and then
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,No telling when
Into the Woods,Finale: Children Will Listen,Be ready for the journey
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,But not too fast
Into the Woods,Finale: Children Will Listen,Or what you wish
Into the Woods,Finale: Children Will Listen,You lose at last
Into the Woods,Finale: Children Will Listen,"Into the woods, but mind the past"
Into the Woods,Finale: Children Will Listen,"Into the woods, but mind the future"
Into the Woods,Finale: Children Will Listen,"Into the woods, but not to stray"
Into the Woods,Finale: Children Will Listen,Or tempt the wolf
Into the Woods,Finale: Children Will Listen,Or steal from the giant
Into the Woods,Finale: Children Will Listen,The way is dark
Into the Woods,Finale: Children Will Listen,The light is dim
Into the Woods,Finale: Children Will Listen,But now there's you
Into the Woods,Finale: Children Will Listen,"Me, her and him"
Into the Woods,Finale: Children Will Listen,The chances look small
Into the Woods,Finale: Children Will Listen,The choices look grim
Into the Woods,Finale: Children Will Listen,But everything you learn there
Into the Woods,Finale: Children Will Listen,Will help when you return there
Into the Woods,Finale: Children Will Listen,The light is getting dimmer-
Into the Woods,Finale: Children Will Listen,I think I see a glimmer-
Into the Woods,Finale: Children Will Listen,Into the woods-
Into the Woods,Finale: Children Will Listen,You have to grope
Into the Woods,Finale: Children Will Listen,But that's the way
Into the Woods,Finale: Children Will Listen,You learn to cope
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,To find there's hope
Into the Woods,Finale: Children Will Listen,Of getting through the journey
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,Each time you go
Into the Woods,Finale: Children Will Listen,There's more to learn
Into the Woods,Finale: Children Will Listen,Of what you know
Into the Woods,Finale: Children Will Listen,"Into the woods, but not too slow-"
Into the Woods,Finale: Children Will Listen,"Into the woods, it's nearing midnight-"
Into the Woods,Finale: Children Will Listen,Into the woods to mind the wolf
Into the Woods,Finale: Children Will Listen,To heed the witch
Into the Woods,Finale: Children Will Listen,To honor the giant
Into the Woods,Finale: Children Will Listen,To mind
Into the Woods,Finale: Children Will Listen,To heed
Into the Woods,Finale: Children Will Listen,To find
Into the Woods,Finale: Children Will Listen,To think
Into the Woods,Finale: Children Will Listen,To teach
Into the Woods,Finale: Children Will Listen,To join
Into the Woods,Finale: Children Will Listen,To go to the Festival!
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,Into the woods
Into the Woods,Finale: Children Will Listen,Then out of the woods-
Into the Woods,Finale: Children Will Listen,And happy ever after!
Into the Woods,Finale: Children Will Listen,... I wish...
